brand_folder,brand,rank,days_running,started_running,display_format,cta_type,video_duration_s,hook,headline,primary_text,transcript,landing_url,placements,foreplay_url,foreplay_id,media_files,thumbnail_file,media_count
03_Skool,Skool,2,430,2025-07-13,VIDEO,LEARN_MORE,35.2,"The ka-ching sound just hit for the 22nd time today. My name's Goose, and I run one of the largest relationship communities on school called Kissify We just crossed over 10k monthly recurring revenue which is unreal absolutely unreal i've always loved being a little bit weird and l love school because everything that ever made you uncool in life makes you really cool on school If you have anything you love, you should start a school for that and watch Your Life Changed Too.",🔥 Start your FREE trial NOW,"Got a YouTube channel or following? You should make a skool for that 🔥💸

📹 AI or gaming content? 
🎨 Art tutorials? 
💪 Fitness tips? 
💡 Always teaching or sharing knowledge?

👉 Whatever you create... skool offers the all-in-one no-headache tech to turn your audience into recurring customers.

You build a community. 

Your subscribers and followers join. 

You teach, connect, and grow... all in one place 🌱

👉 No algorithm stress. 

No view pressure. Just real connection.

Try it free for 14 days. 

Sign up here now: https://www.skool.com/signup  

See what happens","The ka-ching sound just hit for the 22nd time today. My name's Goose, and I run one of the largest relationship communities on school called Kissify We just crossed over 10k monthly recurring revenue which is unreal absolutely unreal i've always loved being a little bit weird and l love school because everything that ever made you uncool in life makes you really cool on school If you have anything you love, you should start a school for that and watch Your Life Changed Too.",https://www.skool.com/signup,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=iPkVptvtwAnsKvk67egY,iPkVptvtwAnsKvk67egY,02_430d_The-ka-ching-sound-just-hit-for-the-22nd.mp4,02_430d_The-ka-ching-sound-just-hit-for-the-22nd_thumb.jpg,1
03_Skool,Skool,3,426,2025-07-17,VIDEO,LEARN_MORE,43.78,"I highly recommend Skool, it is a platform where you can create your own community and start inviting your people. A group of people who are working towards similar goals or have similar interests and you can just vibe with these people Those ar my PEOPLE! i cAn bE mYsElF ArOuND And...i Can share My Interests & Passions That's why having MY Own Community has been so powerful Troll the conversation around what I want to talk about and things that interest me And if there's people out there who align with that and vibe with that then they can join in Put the link below IU school try free for 14 days, See what it feels like To actually own your community",🔥 Start your FREE trial NOW,"Got a YouTube channel or following? You should make a skool for that 🔥💸

📹 AI or gaming content? 
🎨 Art tutorials? 
💪 Fitness tips? 
💡 Always teaching or sharing knowledge?

👉 Whatever you create... skool offers the all-in-one no-headache tech to turn your audience into recurring customers.

You build a community. 

Your subscribers and followers join. 

You teach, connect, and grow... all in one place 🌱

👉 No algorithm stress. 

No view pressure. Just real connection.

Try it free for 14 days. 

Sign up here now: https://www.skool.com/signup  

See what happens","I highly recommend Skool, it is a platform where you can create your own community and start inviting your people. A group of people who are working towards similar goals or have similar interests and you can just vibe with these people Those ar my PEOPLE! i cAn bE mYsElF ArOuND And...i Can share My Interests & Passions That's why having MY Own Community has been so powerful Troll the conversation around what I want to talk about and things that interest me And if there's people out there who align with that and vibe with that then they can join in Put the link below IU school try free for 14 days, See what it feels like To actually own your community",https://www.skool.com/signup,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=ZLH4i7YS6PHlfdJja9SY,ZLH4i7YS6PHlfdJja9SY,03_426d_I-highly-recommend-Skool-it-is-a-platfor.mp4,03_426d_I-highly-recommend-Skool-it-is-a-platfor_thumb.jpg,1
03_Skool,Skool,4,421,2025-07-22,IMAGE,LEARN_MORE,,🔥 Start your FREE trial NOW,🔥 Start your FREE trial NOW,"Building your future online with a community is a brilliant idea, and there’s no better place to do it than Skool 🙌

👉 We’re an all-in-one platform that lets you set up your community in minutes 😍

Start with our 14-day FREE trial. Then dive into the Skoolers community, where over 50,000 creators are collaborating and sharing what’s working for them.
People with monthly recurring revenue as high as $300K share openly what they’re doing 🤯

PLUS: You also get full beginner training in the community classroom 🤓

👉 If you’re serious about this, there’s no better way to begin than by joining a community. See how this unique, fun, and sustainable approach to monetizing your passion and growing online really works.

Sign up here now: https://www.skool.com/signup 

Our creators are earning over $1 billion a year 🥰💸

You can be part of it. Join us now, kickstart something new, and get started for FREE today.",,https://www.skool.com/signup,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=vtGINAbJsTA3QSbHHeQx,vtGINAbJsTA3QSbHHeQx,04_421d_Start-your-FREE-trial-NOW.jpg,,1
03_Skool,Skool,5,416,2025-07-27,VIDEO,LEARN_MORE,57.72,"People ask, what do you do? I make commercials for my phone. Oh! You're up to the bar?! So how did you go from being a UGC creator To making money teaching people how become an UFC creator because at the very start of this show whenever we said $26000 in 30 days that was from your teaching people had exactly so hard about come apart in your life is oh II made A video course and that was My thing The video course Is going well What Was missing was that extra support. I needed a community and i don't like Facebook groups, iHate Facebook and it was like ,I need A different platform so that's when deserve school School is So user friendly sounds Like this Is the platform That Im going to im gonna Build my Community on Yeah .So start idea Start giving free Lifetime access To My School Community School s The one That really Was able tO Make Me Money As Coach",🔥 Start your FREE trial NOW,"Building your future online with a community is a brilliant idea, and there’s no better place to do it than Skool 🙌

👉 We’re an all-in-one platform that lets you set up your community in minutes 😍

Start with our 14-day FREE trial. Then dive into the Skoolers community, where over 50,000 creators are collaborating and sharing what’s working for them.
People with monthly recurring revenue as high as $300K share openly what they’re doing 🤯

PLUS: You also get full beginner training in the community classroom 🤓

👉 If you’re serious about this, there’s no better way to begin than by joining a community. See how this unique, fun, and sustainable approach to monetizing your passion and growing online really works.

Sign up here now: https://www.skool.com/signup 

Our creators are earning over $1 billion a year 🥰💸

You can be part of it. Join us now, kickstart something new, and get started for FREE today.","People ask, what do you do? I make commercials for my phone. Oh! You're up to the bar?! So how did you go from being a UGC creator To making money teaching people how become an UFC creator because at the very start of this show whenever we said $26000 in 30 days that was from your teaching people had exactly so hard about come apart in your life is oh II made A video course and that was My thing The video course Is going well What Was missing was that extra support. I needed a community and i don't like Facebook groups, iHate Facebook and it was like ,I need A different platform so that's when deserve school School is So user friendly sounds Like this Is the platform That Im going to im gonna Build my Community on Yeah .So start idea Start giving free Lifetime access To My School Community School s The one That really Was able tO Make Me Money As Coach",https://www.skool.com/signup,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=dZGfzAyGxiMX6qdVLxWJ,dZGfzAyGxiMX6qdVLxWJ,05_416d_People-ask-what-do-you-do-I-make-commerc.mp4,05_416d_People-ask-what-do-you-do-I-make-commerc_thumb.jpg,1
03_Skool,Skool,6,411,2025-08-01,VIDEO,LEARN_MORE,24.94,"Rome wasn't built in a day, but my school community was. And that's because it was so easy to get started and I didn' require any kind of course so that why i'm recommending is too because if you did anything like what did means just given the shot an see what happens So don take me word for try for yourself See yourself",🔥 Start your FREE trial NOW,"Building your future online with a community is a brilliant idea, and there’s no better place to do it than Skool 🙌

👉 We’re an all-in-one platform that lets you set up your community in minutes 😍

Start with our 14-day FREE trial. Then dive into the Skoolers community, where over 50,000 creators are collaborating and sharing what’s working for them.
People with monthly recurring revenue as high as $300K share openly what they’re doing 🤯

PLUS: You also get full beginner training in the community classroom 🤓

👉 If you’re serious about this, there’s no better way to begin than by joining a community. See how this unique, fun, and sustainable approach to monetizing your passion and growing online really works.

Sign up here now: https://www.skool.com/signup 

Our creators are earning over $1 billion a year 🥰💸

You can be part of it. Join us now, kickstart something new, and get started for FREE today.","Rome wasn't built in a day, but my school community was. And that's because it was so easy to get started and I didn' require any kind of course so that why i'm recommending is too because if you did anything like what did means just given the shot an see what happens So don take me word for try for yourself See yourself",https://www.skool.com/signup,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=vd8mRN36X7Pk5j6Mb8tG,vd8mRN36X7Pk5j6Mb8tG,06_411d_Rome-wasn-t-built-in-a-day-but-my-school.mp4,06_411d_Rome-wasn-t-built-in-a-day-but-my-school_thumb.jpg,1
03_Skool,Skool,7,404,2025-08-08,VIDEO,LEARN_MORE,39.1,"So Ryan, six months ago you had never heard of school. Never and now you're a School Games winner You make over how much month on the platform? A lot 40 44 45 thousand Allot And the funniest thing is that you've done all this while living out in The back Of truck That perception has changed on school Right It's it its place where Yo can make money online but its also built around community first When your building something thats purely around money which Ive seen alot off an Im sure allot other people have too Thats completely different vibe Those people are not looking to connect. They're looking to make money, everything they do is based on sales on school it's different",🔥 Start your FREE trial NOW,"Building your future online with a community is a brilliant idea, and there’s no better place to do it than Skool 🙌

👉 We’re an all-in-one platform that lets you set up your community in minutes 😍

Start with our 14-day FREE trial. Then dive into the Skoolers community, where over 50,000 creators are collaborating and sharing what’s working for them.
People with monthly recurring revenue as high as $300K share openly what they’re doing 🤯

PLUS: You also get full beginner training in the community classroom 🤓

👉 If you’re serious about this, there’s no better way to begin than by joining a community. See how this unique, fun, and sustainable approach to monetizing your passion and growing online really works.

Sign up here now: https://www.skool.com/signup 

Our creators are earning over $1 billion a year 🥰💸

You can be part of it. Join us now, kickstart something new, and get started for FREE today.","So Ryan, six months ago you had never heard of school. Never and now you're a School Games winner You make over how much month on the platform? A lot 40 44 45 thousand Allot And the funniest thing is that you've done all this while living out in The back Of truck That perception has changed on school Right It's it its place where Yo can make money online but its also built around community first When your building something thats purely around money which Ive seen alot off an Im sure allot other people have too Thats completely different vibe Those people are not looking to connect. They're looking to make money, everything they do is based on sales on school it's different",https://www.skool.com/signup,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=voDIRTCdV1mSAb45nFpi,voDIRTCdV1mSAb45nFpi,07_404d_So-Ryan-six-months-ago-you-had-never-hea.mp4,07_404d_So-Ryan-six-months-ago-you-had-never-hea_thumb.jpg,1
03_Skool,Skool,8,388,2025-08-24,VIDEO,LEARN_MORE,29.63,"Some platforms are Jurassic Park. Looks cool, big promises! Then a raptor eats your lunch and the checkout breaks School isn't flashy chaos It's clean simple and actually works Even the big names hang out here because it is not extinct Click the link Your business deserves more than museum exhibits",🔥 Start your FREE trial NOW,"Building your future online with a community is a brilliant idea, and there’s no better place to do it than Skool 🙌

👉 We’re an all-in-one platform that lets you set up your community in minutes 😍

Start with our 14-day FREE trial. Then dive into the Skoolers community, where over 50,000 creators are collaborating and sharing what’s working for them.
People with monthly recurring revenue as high as $300K share openly what they’re doing 🤯

PLUS: You also get full beginner training in the community classroom 🤓

👉 If you’re serious about this, there’s no better way to begin than by joining a community. See how this unique, fun, and sustainable approach to monetizing your passion and growing online really works.

Sign up here now: https://www.skool.com/signup 

Our creators are earning over $1 billion a year 🥰💸

You can be part of it. Join us now, kickstart something new, and get started for FREE today.","Some platforms are Jurassic Park. Looks cool, big promises! Then a raptor eats your lunch and the checkout breaks School isn't flashy chaos It's clean simple and actually works Even the big names hang out here because it is not extinct Click the link Your business deserves more than museum exhibits",https://www.skool.com/signup,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=3tcpJZZSEnE0i6AuXiBm,3tcpJZZSEnE0i6AuXiBm,08_388d_Some-platforms-are-Jurassic-Park-Looks-c.mp4,08_388d_Some-platforms-are-Jurassic-Park-Looks-c_thumb.jpg,1
03_Skool,Skool,9,385,2025-08-27,VIDEO,LEARN_MORE,58.7,"I'm just driving to the store and i wanted to tell you guys about Skool. Skool is an app where you can create a community And all of the people can join it that You let in It's super fun And,it could be around anything That your interested In The thing that love as mom Is there are lot Of mom communities on skool So I've made friends with moms from Highland, across the country. Like school has made it possible for me to have more friends now than ever have before and i feel like can genuinely be myself so you can start your own community for $9 a month And its so worth It! Have A Community and Have Made So Many Friends That are Interested In The Same Things As Me SO Yeah Start Your Own Community Nine Dollars month click the button below",Get started for FREE 🔥 Unlock the 14-Day Trial,"👉 Join 171.9k community builders collectively earning over $1 billion per year on the Skool platform TODAY.

❤️‍🔥 Our mission: Bring community to over 1 billion people
🤝 Simple setup: Launch your community and start receiving payments in under 90 seconds
💙 Proven funnel: Top creators grow by adding their link in social media bios, under YouTube videos, through our internal discovery feature, or with ads

Start your 14-day free trial now: skool.com/signup

What you get when you sign up:
✅Community software: Your own Skool with community, classroom, calendar, map, and more
✅ Access to Skoolers: A thriving community of creators and entrepreneurs openly sharing what works and supporting each other
✅ Training: Skool 101, Alex Hormozi’s $100M Money Models training, plus weekly updates

Start your 14-day free trial now: skool.com/signup

After your trial, it’s just $9/month for Hobby or $99/month for Premium.","I'm just driving to the store and i wanted to tell you guys about Skool. Skool is an app where you can create a community And all of the people can join it that You let in It's super fun And,it could be around anything That your interested In The thing that love as mom Is there are lot Of mom communities on skool So I've made friends with moms from Highland, across the country. Like school has made it possible for me to have more friends now than ever have before and i feel like can genuinely be myself so you can start your own community for $9 a month And its so worth It! Have A Community and Have Made So Many Friends That are Interested In The Same Things As Me SO Yeah Start Your Own Community Nine Dollars month click the button below",http://skool.com/signup,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=goqXnU6qDDfLFpRVUgYp,goqXnU6qDDfLFpRVUgYp,09_385d_I-m-just-driving-to-the-store-and-i-want.mp4,09_385d_I-m-just-driving-to-the-store-and-i-want_thumb.jpg,1
03_Skool,Skool,10,371,2025-09-10,VIDEO,LEARN_MORE,31.32,"what would you say to somebody who is considering starting? Where would they start on the school Start with a post, an introduce yourself post so that people can introduce themselves and get the conversation going. And then it can be like one video that just gives value And then you add things as your go I'd say jus starting A lot of people want wait until everything is perfected I built my community, like from the ground up together and it's just something that everyone feels like they've been a part of.",🔥 Start your FREE trial NOW,"Building your future online with a community is a brilliant idea, and there’s no better place to do it than Skool 🙌

👉 We’re an all-in-one platform that lets you set up your community in minutes 😍

Start with our 14-day FREE trial. Then dive into the Skoolers community, where over 50,000 creators are collaborating and sharing what’s working for them.
People with monthly recurring revenue as high as $300K share openly what they’re doing 🤯

PLUS: You also get full beginner training in the community classroom 🤓

👉 If you’re serious about this, there’s no better way to begin than by joining a community. See how this unique, fun, and sustainable approach to monetizing your passion and growing online really works.

Sign up here now: https://www.skool.com/signup 

Our creators are earning over $1 billion a year 🥰💸

You can be part of it. Join us now, kickstart something new, and get started for FREE today.","what would you say to somebody who is considering starting? Where would they start on the school Start with a post, an introduce yourself post so that people can introduce themselves and get the conversation going. And then it can be like one video that just gives value And then you add things as your go I'd say jus starting A lot of people want wait until everything is perfected I built my community, like from the ground up together and it's just something that everyone feels like they've been a part of.",https://www.skool.com/signup,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=ZYWdsgLChZeGaNng2FOr,ZYWdsgLChZeGaNng2FOr,10_371d_what-would-you-say-to-somebody-who-is-co.mp4,10_371d_what-would-you-say-to-somebody-who-is-co_thumb.jpg,1
03_Skool,Skool,11,370,2025-09-11,VIDEO,LEARN_MORE,29.7,"This is what the fees add up to at different levels. You're making 500 bucks a month, 1 grand 10 grand 100 grand 300 grand and what's interesting too here is I even added in the subscription price because you know WAP an Patreon don't have one they're free but these ones do And Skool still comes lower than all of them actually Imagine making three hundred Grand and giving away 42 grand of that straight to fees.",🔥 Start your FREE trial NOW,"Building your future online with a community is a brilliant idea, and there’s no better place to do it than Skool 🙌

👉 We’re an all-in-one platform that lets you set up your community in minutes 😍

Start with our 14-day FREE trial. Then dive into the Skoolers community, where over 50,000 creators are collaborating and sharing what’s working for them.
People with monthly recurring revenue as high as $300K share openly what they’re doing 🤯

PLUS: You also get full beginner training in the community classroom 🤓

👉 If you’re serious about this, there’s no better way to begin than by joining a community. See how this unique, fun, and sustainable approach to monetizing your passion and growing online really works.

Sign up here now: https://www.skool.com/signup 

Our creators are earning over $1 billion a year 🥰💸

You can be part of it. Join us now, kickstart something new, and get started for FREE today.","This is what the fees add up to at different levels. You're making 500 bucks a month, 1 grand 10 grand 100 grand 300 grand and what's interesting too here is I even added in the subscription price because you know WAP an Patreon don't have one they're free but these ones do And Skool still comes lower than all of them actually Imagine making three hundred Grand and giving away 42 grand of that straight to fees.",https://www.skool.com/signup,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=WHyE5TxAvt5lTNb0yPG7,WHyE5TxAvt5lTNb0yPG7,11_370d_This-is-what-the-fees-add-up-to-at-diffe.mp4,,1
03_Skool,Skool,12,362,2025-09-19,IMAGE,LEARN_MORE,,Get started for FREE 🔥 Unlock the 14-Day Trial,Get started for FREE 🔥 Unlock the 14-Day Trial,"👉 Join 171.9k community builders collectively earning over $1 billion per year on the Skool platform TODAY.

❤️‍🔥 Our mission: Bring community to over 1 billion people
🤝 Simple setup: Launch your community and start receiving payments in under 90 seconds
💙 Proven funnel: Top creators grow by adding their link in social media bios, under YouTube videos, through our internal discovery feature, or with ads

Start your 14-day free trial now: skool.com/signup

What you get when you sign up:
✅Community software: Your own Skool with community, classroom, calendar, map, and more
✅ Access to Skoolers: A thriving community of creators and entrepreneurs openly sharing what works and supporting each other
✅ Training: Skool 101, Alex Hormozi’s $100M Money Models training, plus weekly updates

Start your 14-day free trial now: skool.com/signup

After your trial, it’s just $9/month for Hobby or $99/month for Premium.",,http://skool.com/signup,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=WvuamEWGKJ9Y2RwZtzv8,WvuamEWGKJ9Y2RwZtzv8,12_362d_Get-started-for-FREE-Unlock-the-14-Day-T.png,,1
03_Skool,Skool,13,359,2025-09-22,VIDEO,LEARN_MORE,45.52,"Seth, you are a master community builder both online and offline. And you've got these two questions if anyone who start in the school community is really able to wrap their head around could just unlock everything for them? What are those two questions and why they so important ? Yeah well design thinking is super simple but sounds complicated whatever you do that interacts with any other human has only 2 question who's it for what support because he can't be for everyone, there's nothing for everyone. Who exactly are you seeking to serve? To change influence to make a difference work and what is the change you seek commit and acknowledge that that is the purpose of the world.",🔥 Start your FREE trial NOW,"Got something you love? You should make a skool for that!

🎨 Like painting?
🎮 Love games?
🧘‍♀️ Into wellness, fitness, or breathwork?
💡 Always giving advice or sharing ideas?

Whatever you’re into… skool makes it easy to turn your passion into a business.
You make a group.

People join.

You can share, teach, and earn … all in one place 🌱

👉 No tech stress. No pressure. Just passion.

Sign up here now: https://www.skool.com/signup 

Try it free for 14 days. See what happens","Seth, you are a master community builder both online and offline. And you've got these two questions if anyone who start in the school community is really able to wrap their head around could just unlock everything for them? What are those two questions and why they so important ? Yeah well design thinking is super simple but sounds complicated whatever you do that interacts with any other human has only 2 question who's it for what support because he can't be for everyone, there's nothing for everyone. Who exactly are you seeking to serve? To change influence to make a difference work and what is the change you seek commit and acknowledge that that is the purpose of the world.",http://skool.com/signup,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=WbM1hAzAhe6vH3zTVn9P,WbM1hAzAhe6vH3zTVn9P,13_359d_Seth-you-are-a-master-community-builder.mp4,13_359d_Seth-you-are-a-master-community-builder_thumb.jpg,1
03_Skool,Skool,14,357,2025-09-24,VIDEO,LEARN_MORE,52.62,"We average 30 new members a day joining our community, and it's not from ads. It is not from big social media following Most of our traffic comes from schools organic discovery feature We don't have huge YouTube channel we're posting every day on social media And were definitely Not spending time in the DMs trying to convince people To join We focus on building an incredible community, a place people actually want to show up. That keeps engagement high which helps us rank in the top 30 in our category and that ranking helps us bring steady flow of new members every single day So if you want your ideal members to find you Build A Community Worth Showing Up To Click the link below & signup today for as little $9 per month See You Inside SignUp",🔥 Start your FREE trial NOW,"Building your future online with a community is a brilliant idea, and there’s no better place to do it than Skool 🙌

👉 We’re an all-in-one platform that lets you set up your community in minutes 😍

Start with our 14-day FREE trial. Then dive into the Skoolers community, where over 50,000 creators are collaborating and sharing what’s working for them.
People with monthly recurring revenue as high as $300K share openly what they’re doing 🤯

PLUS: You also get full beginner training in the community classroom 🤓

👉 If you’re serious about this, there’s no better way to begin than by joining a community. See how this unique, fun, and sustainable approach to monetizing your passion and growing online really works.

Sign up here now: https://www.skool.com/signup 

Our creators are earning over $1 billion a year 🥰💸

You can be part of it. Join us now, kickstart something new, and get started for FREE today.","We average 30 new members a day joining our community, and it's not from ads. It is not from big social media following Most of our traffic comes from schools organic discovery feature We don't have huge YouTube channel we're posting every day on social media And were definitely Not spending time in the DMs trying to convince people To join We focus on building an incredible community, a place people actually want to show up. That keeps engagement high which helps us rank in the top 30 in our category and that ranking helps us bring steady flow of new members every single day So if you want your ideal members to find you Build A Community Worth Showing Up To Click the link below & signup today for as little $9 per month See You Inside SignUp",https://www.skool.com/signup,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=cikRFVpemEx9zdEeNAMg,cikRFVpemEx9zdEeNAMg,14_357d_We-average-30-new-members-a-day-joining.mp4,14_357d_We-average-30-new-members-a-day-joining_thumb.jpg,1
03_Skool,Skool,15,355,2025-09-26,VIDEO,LEARN_MORE,13.82,"So I just saw this post on school and this happens every single day. You log in and your community is just gone, but with school you own your community so no sudden bans no sudden hacks to sign up for a free trial of 14 day trial And then i'll see you on school",🔥 Start your FREE trial NOW,"Plot twist: Many course creators making real money aren't selling courses anymore 🤯

They're building communities on skool ❤️‍🔥

There are 50,000 skool community creators. 
Together, they’re earning over $1 billion a year 💸

Selling once is nice... but building something ongoing changes everything 💪

👉 Build a group. Create consistency. Make it grow.
https://www.skool.com/signup 

Try Skool free for 14 days ✨","So I just saw this post on school and this happens every single day. You log in and your community is just gone, but with school you own your community so no sudden bans no sudden hacks to sign up for a free trial of 14 day trial And then i'll see you on school",https://www.skool.com/signup,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=bAqQYik4yZlV5wziOUaq,bAqQYik4yZlV5wziOUaq,15_355d_So-I-just-saw-this-post-on-school-and-th.mp4,15_355d_So-I-just-saw-this-post-on-school-and-th_thumb.jpg,1
04_Alex_Hormozi,Alex Hormozi,1,441,2025-07-02,VIDEO,LEARN_MORE,57.31,"I think that one of the biggest mistake entrepreneurs make, myself included when it was earlier on is that i didn't understand the difference between A and B talent. You can pay a talent 30% above market and get 10X the output So ,I can almost promise you That reason your business isn´T growing as fast As you want Is because people who have aren ´ot good at what they think they are One big unlock That had in my career In scaling businesses It learning how to gets Plus Talent One steps To scale up At every single level What does recruiting look like? Whas HR looks like And so right now Your stuck Somebody who's better than The thing that you're stuck at could probably deconstrain the business. One, I want to give you this free gift this is a hundred million dollars getting roadmap it'll tell you where your app and how get unstuck now if You'd like us To personally help The business book A call on the next page And i love Have my team actually meet YoU get Know YOou Get TO know THE BUSINESS AND IF IT MAKES SENSE INVITE YOU OUT OUR HEADQUARTERS WHERE MY WHOLE TEAM CAN LOOK YOUR BUISNEST AND HELP YO U DECONSTRAINT It And ultimately Help Your Growth So thats All",Learn How To Scale Your Business,"We’re hosting a private session at Acquisition.com’s Las Vegas HQ to show entrepreneurs the exact methods we use to scale businesses.

Want to be in the room?

Click below to see if you’re a fit.","I think that one of the biggest mistake entrepreneurs make, myself included when it was earlier on is that i didn't understand the difference between A and B talent. You can pay a talent 30% above market and get 10X the output So ,I can almost promise you That reason your business isn´T growing as fast As you want Is because people who have aren ´ot good at what they think they are One big unlock That had in my career In scaling businesses It learning how to gets Plus Talent One steps To scale up At every single level What does recruiting look like? Whas HR looks like And so right now Your stuck Somebody who's better than The thing that you're stuck at could probably deconstrain the business. One, I want to give you this free gift this is a hundred million dollars getting roadmap it'll tell you where your app and how get unstuck now if You'd like us To personally help The business book A call on the next page And i love Have my team actually meet YoU get Know YOou Get TO know THE BUSINESS AND IF IT MAKES SENSE INVITE YOU OUT OUR HEADQUARTERS WHERE MY WHOLE TEAM CAN LOOK YOUR BUISNEST AND HELP YO U DECONSTRAINT It And ultimately Help Your Growth So thats All",https://www.acquisition.com/vegasthankyou-ws,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=sBkosTesbdX57XK5N2Fc,sBkosTesbdX57XK5N2Fc,01_441d_I-think-that-one-of-the-biggest-mistake.mp4,01_441d_I-think-that-one-of-the-biggest-mistake_thumb.jpg,1
04_Alex_Hormozi,Alex Hormozi,2,436,2025-07-07,VIDEO,LEARN_MORE,71.66,"So one of the most valuable things that I ever did to grow my businesses is actually get in and the next day is basically all about solving it. And so it's like, okay well if we can figure out that sales isn't trained then you'll meet with my sales director and we would ask them questions for like hey marketing might shoot in as quickly on the paid side or email follow-up Or on content side? You'd need to mee with a person who does tha for us So its most valuable thing I ca do The reason why one gives us content Number two more importantly It introduces companies at different stages of their journey We create dialogue Maybe sometime down road opportunities could happen With that being said, if that sounds at all interesting I'd love to invite you out. If you want that you can book a call one-on one with someone on my team just make sure it's fit which ask questions about the business and make sure we actually help and if he can watch our so without being set click link And in terms of people see here biggest",Live Scaling Workshop at Acquisition.com HQ,"We’re hosting a private session at Acquisition.com’s Las Vegas HQ to show entrepreneurs the exact methods we use to scale businesses.

Want to be in the room?","So one of the most valuable things that I ever did to grow my businesses is actually get in and the next day is basically all about solving it. And so it's like, okay well if we can figure out that sales isn't trained then you'll meet with my sales director and we would ask them questions for like hey marketing might shoot in as quickly on the paid side or email follow-up Or on content side? You'd need to mee with a person who does tha for us So its most valuable thing I ca do The reason why one gives us content Number two more importantly It introduces companies at different stages of their journey We create dialogue Maybe sometime down road opportunities could happen With that being said, if that sounds at all interesting I'd love to invite you out. If you want that you can book a call one-on one with someone on my team just make sure it's fit which ask questions about the business and make sure we actually help and if he can watch our so without being set click link And in terms of people see here biggest",https://www.acquisition.com/vegasthankyou-ws,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=dlg0ze5hTgvOD9TpAPT6,dlg0ze5hTgvOD9TpAPT6,02_436d_So-one-of-the-most-valuable-things-that.mp4,02_436d_So-one-of-the-most-valuable-things-that_thumb.jpg,1
04_Alex_Hormozi,Alex Hormozi,3,436,2025-07-07,VIDEO,LEARN_MORE,57.31,"I think that one of the biggest mistake entrepreneurs make, myself included when it was earlier on is that i didn't understand the difference between A and B talent. You can pay a talent 30% above market and get 10X the output So ,I can almost promise you That reason your business isn´T growing as fast As you want Is because people who have aren ´ot good at what they think they are One big unlock That had in my career In scaling businesses It learning how to gets Plus Talent One steps To scale up At every single level What does recruiting look like? Whas HR looks like And so right now Your stuck Somebody who's better than The thing that you're stuck at could probably deconstrain the business. One, I want to give you this free gift this is a hundred million dollars getting roadmap it'll tell you where your app and how get unstuck now if You'd like us To personally help The business book A call on the next page And i love Have my team actually meet YoU get Know YOou Get TO know THE BUSINESS AND IF IT MAKES SENSE INVITE YOU OUT OUR HEADQUARTERS WHERE MY WHOLE TEAM CAN LOOK YOUR BUISNEST AND HELP YO U DECONSTRAINT It And ultimately Help Your Growth So thats All",Learn How To Scale Your Business,"We’re hosting a private session at Acquisition.com’s Las Vegas HQ to show entrepreneurs the exact methods we use to scale businesses.

Want to be in the room?

Click below to see if you’re a fit.","I think that one of the biggest mistake entrepreneurs make, myself included when it was earlier on is that i didn't understand the difference between A and B talent. You can pay a talent 30% above market and get 10X the output So ,I can almost promise you That reason your business isn´T growing as fast As you want Is because people who have aren ´ot good at what they think they are One big unlock That had in my career In scaling businesses It learning how to gets Plus Talent One steps To scale up At every single level What does recruiting look like? Whas HR looks like And so right now Your stuck Somebody who's better than The thing that you're stuck at could probably deconstrain the business. One, I want to give you this free gift this is a hundred million dollars getting roadmap it'll tell you where your app and how get unstuck now if You'd like us To personally help The business book A call on the next page And i love Have my team actually meet YoU get Know YOou Get TO know THE BUSINESS AND IF IT MAKES SENSE INVITE YOU OUT OUR HEADQUARTERS WHERE MY WHOLE TEAM CAN LOOK YOUR BUISNEST AND HELP YO U DECONSTRAINT It And ultimately Help Your Growth So thats All",https://www.acquisition.com/vegasthankyou-ws,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=P3CXyyCP6hPa8Lz6eu7D,P3CXyyCP6hPa8Lz6eu7D,03_436d_I-think-that-one-of-the-biggest-mistake.mp4,03_436d_I-think-that-one-of-the-biggest-mistake_thumb.jpg,1
